date_;val_;n_day_;time_
1953-01-01;-0.891144722546577;1;1
1953-01-01;-0.785753099643565;1;2
1953-01-01;-0.832593820933792;1;3
1953-01-01;-0.545694403031149;1;4
1962-01-01;0.765845793095218;10;1
1962-01-01;-0.182678813031887;10;2
1962-01-01;0.0515247934192502;10;3
1962-01-01;-0.288070435934899;10;4
1963-01-01;-0.58082494399882;11;1
1963-01-01;0.0983655147094775;11;2
1963-01-01;-0.223664444160836;11;3
1963-01-01;0.244742768741438;11;4
1964-01-01;-0.457868050611973;12;1
1964-01-01;-0.885289632385298;12;2
1964-01-01;-0.891144722546577;12;3
1964-01-01;-0.891144722546577;12;4
1965-01-01;-0.891144722546577;13;1
1965-01-01;-0.891144722546577;13;2
1965-01-01;-0.891144722546577;13;3
1965-01-01;-0.891144722546577;13;4
1966-01-01;-0.891144722546577;14;1
1966-01-01;-0.656941116095439;14;2
1966-01-01;-0.516418952224757;14;3
1966-01-01;-0.891144722546577;14;4
1967-01-01;-0.539839312869871;15;1
1967-01-01;-0.891144722546577;15;2
1967-01-01;-0.891144722546577;15;3
1967-01-01;-0.809173460288679;15;4
1968-01-01;1.0410350306753;16;1
1968-01-01;-0.621810575127769;16;2
1968-01-01;1.70266021889977;16;3
1968-01-01;-0.867724361901463;16;4
1969-01-01;2.52822793164002;17;1
1969-01-01;1.50944224357758;17;2
1969-01-01;0.555062547289195;17;3
1969-01-01;0.344279301483171;17;4
1970-01-01;2.67460518567199;18;1
1970-01-01;-0.375896788354075;18;2
1970-01-01;0.724860161966269;18;3
1970-01-01;0.022249342612858;18;4
1971-01-01;1.60312368615803;19;1
1971-01-01;0.279873309709109;19;2
1971-01-01;0.46138110470874;19;3
1971-01-01;1.25181827648133;19;4
1954-01-01;-0.791608189804843;2;1
1954-01-01;-0.891144722546577;2;2
1954-01-01;-0.428592599805581;2;3
1954-01-01;-0.891144722546577;2;4
1972-01-01;0.9063679569659;20;1
1972-01-01;1.8841680138994;20;2
1972-01-01;0.53749727680536;20;3
1972-01-01;0.888802686482065;20;4
1973-01-01;0.578482907934308;21;1
1973-01-01;0.994194309385077;21;2
1973-01-01;1.94271891551218;21;3
1973-01-01;1.91344346470579;21;4
1974-01-01;-0.0655770098063184;22;1
1974-01-01;0.859527235675673;22;2
1974-01-01;-0.69207165706311;22;3
1974-01-01;-0.264650075289785;22;4
1975-01-01;0.145206235999705;23;1
1975-01-01;-0.832593820933792;23;2
1975-01-01;1.98370454664113;23;3
1975-01-01;-0.891144722546577;23;4
1976-01-01;-0.891144722546577;24;1
1976-01-01;-0.891144722546577;24;2
1976-01-01;-0.891144722546577;24;3
1976-01-01;-0.891144722546577;24;4
1977-01-01;-0.891144722546577;25;1
1977-01-01;-0.891144722546577;25;2
1977-01-01;-0.891144722546577;25;3
1977-01-01;-0.891144722546577;25;4
1978-01-01;-0.891144722546577;26;1
1978-01-01;-0.891144722546577;26;2
1978-01-01;-0.815028550449957;26;3
1978-01-01;-0.891144722546577;26;4
1979-01-01;-0.891144722546577;27;1
1979-01-01;-0.487143501418365;27;2
1979-01-01;-0.891144722546577;27;3
1979-01-01;-0.891144722546577;27;4
1980-01-01;-0.832593820933792;28;1
1980-01-01;0.742425432450105;28;2
1980-01-01;-0.270505165451063;28;3
1980-01-01;-0.709636927546945;28;4
1981-01-01;0.672164350514763;29;1
1981-01-01;0.215467317935046;29;2
1981-01-01;-0.5047087719022;29;3
1981-01-01;1.68509494841593;29;4
1955-01-01;-0.873579452062741;3;1
1955-01-01;-0.891144722546577;3;2
1955-01-01;-0.891144722546577;3;3
1955-01-01;1.48602188293246;3;4
1982-01-01;-0.850159091417628;30;1
1982-01-01;0.420395473579791;30;2
1982-01-01;-0.475433321095808;30;3
1982-01-01;1.22254282567494;30;4
1956-01-01;-0.522274042386036;4;1
1956-01-01;-0.481288411257087;4;2
1956-01-01;-0.00702610819353412;4;3
1956-01-01;1.21083264535238;4;4
1957-01-01;-0.709636927546945;5;1
1957-01-01;-0.399317148999189;5;2
1957-01-01;0.168626596644819;5;3
1957-01-01;-0.850159091417628;5;4
1958-01-01;-0.129983001580381;6;1
1958-01-01;0.625323629224536;6;2
1958-01-01;-0.35833151787024;6;3
1958-01-01;0.385264932612121;6;4
1959-01-01;3.06689622647764;7;1
1959-01-01;-0.141693181902938;7;2
1959-01-01;-0.223664444160836;7;3
1959-01-01;0.947353588094849;7;4
1960-01-01;0.0808002442256422;8;1
1960-01-01;-0.288070435934899;8;2
1960-01-01;-0.399317148999189;8;3
1960-01-01;0.830251784869281;8;4
1961-01-01;2.58092374309153;9;1
1961-01-01;2.08909616954414;9;2
1961-01-01;1.96028418599602;9;3
1961-01-01;0.426250563741069;9;4
