date_;val_;n_day_;time_
1953-01-01;-0.442263624938402;1;1
1953-01-01;-0.537132301868104;1;2
1953-01-01;-0.609727882082023;1;3
1953-01-01;-0.523223152553318;1;4
1962-01-01;0.101903013093052;10;1
1962-01-01;-0.249245257910914;10;2
1962-01-01;-0.443742260165126;10;3
1962-01-01;-0.490732560322952;10;4
1963-01-01;-0.532095420790197;11;1
1963-01-01;-0.63870143872491;11;2
1963-01-01;-0.512872157714408;11;3
1963-01-01;0.385400113149766;11;4
1964-01-01;0.0239008473068907;12;1
1964-01-01;-0.326877719202741;12;2
1964-01-01;-0.500672731779132;12;3
1964-01-01;-0.562039383199231;12;4
1965-01-01;-0.594201389823658;13;1
1965-01-01;-0.735418546750977;13;2
1965-01-01;-0.753163083224735;13;3
1965-01-01;-0.731680657045157;13;4
1966-01-01;-0.76055671623489;14;1
1966-01-01;-0.766148062678991;14;2
1966-01-01;-0.745399837095552;14;3
1966-01-01;-0.72291109465396;14;4
1967-01-01;-0.665919036082668;15;1
1967-01-01;-0.706306373766542;15;2
1967-01-01;-0.76942898447177;15;3
1967-01-01;-0.783148164522165;15;4
1968-01-01;-0.719892054492612;16;1
1968-01-01;-0.529045587150205;16;2
1968-01-01;0.234617514902518;16;3
1968-01-01;1.13584723897075;16;4
1969-01-01;2.84861341622167;17;1
1969-01-01;4.06485540116893;17;2
1969-01-01;2.29298685261892;17;3
1969-01-01;0.780714639056515;17;4
1970-01-01;0.698933647426753;18;1
1970-01-01;0.654202510372715;18;2
1970-01-01;-0.10437756607179;18;3
1970-01-01;-0.0108489080272639;18;4
1971-01-01;-0.258163762053412;19;1
1971-01-01;-0.385749002349042;19;2
1971-01-01;-0.22082625800953;19;3
1971-01-01;-0.238570794483288;19;4
1954-01-01;-0.652610588039695;2;1
1954-01-01;-0.629644318240863;2;2
1954-01-01;-0.664810013974971;2;3
1954-01-01;-0.582741372877052;2;4
1972-01-01;-0.0278541268876603;20;1
1972-01-01;-0.321055284605853;20;2
1972-01-01;-0.267036030290291;20;3
1972-01-01;-0.357319677037905;20;4
1973-01-01;-0.305852260936204;21;1
1973-01-01;-0.369899041501961;21;2
1973-01-01;-0.417125455454489;21;3
1973-01-01;0.156384352338879;21;4
1974-01-01;0.161051528922451;22;1
1974-01-01;0.0567560270143681;22;2
1974-01-01;-0.0611251556197837;22;3
1974-01-01;-0.35616962741712;22;4
1975-01-01;-0.256315330957046;23;1
1975-01-01;-0.406127523438147;23;2
1975-01-01;0.0183556453931009;23;3
1975-01-01;0.540341567144703;23;4
1976-01-01;-0.12360082914758;24;1
1976-01-01;-0.495404853923747;24;2
1976-01-01;-0.551688388360321;24;3
1976-01-01;-0.549963222553836;24;4
1977-01-01;-0.605661406770265;25;1
1977-01-01;-0.683016635378994;25;2
1977-01-01;-0.641150571093089;25;3
1977-01-01;-0.694877150298579;25;4
1978-01-01;-0.752054061117038;26;1
1978-01-01;-0.742858324291443;26;2
1978-01-01;-0.767210848881069;26;3
1978-01-01;-0.73326208949287;26;4
1979-01-01;-0.771277324192828;27;1
1979-01-01;-0.784909240824516;27;2
1979-01-01;-0.807875510623348;27;3
1979-01-01;-0.729955491238672;27;4
1980-01-01;-0.720261758986946;28;1
1980-01-01;-0.573037315215573;28;2
1980-01-01;0.372137901012413;28;3
1980-01-01;2.40772572980184;28;4
1981-01-01;4.07409719114953;29;1
1981-01-01;3.20022386353121;29;2
1981-01-01;1.56398103408911;29;3
1981-01-01;1.39429864135479;29;4
1955-01-01;-0.564257427414624;3;1
1955-01-01;-0.591151556183666;3;2
1955-01-01;-0.668876397911422;3;3
1955-01-01;0.0170413029693466;3;4
1982-01-01;1.17027352571619;30;1
1982-01-01;0.0250561053202057;30;2
1982-01-01;-0.41786477306785;30;3
1982-01-01;-0.476967144366938;30;4
1956-01-01;1.65233419471419;4;1
1956-01-01;2.12986621209485;4;2
1956-01-01;1.27489249621299;4;3
1956-01-01;1.10544119163146;4;4
1957-01-01;1.5377338424975;5;1
1957-01-01;1.96425029467229;5;2
1957-01-01;1.91443613201003;5;3
1957-01-01;1.31752876296621;5;4
1958-01-01;0.120756571674506;6;1
1958-01-01;0.0282907912073653;6;2
1958-01-01;-0.154284109169975;6;3
1958-01-01;-0.340786868517526;6;4
1959-01-01;-0.0951355933405765;7;1
1959-01-01;0.028937728384797;7;2
1959-01-01;-0.24966110693556;7;3
1959-01-01;-0.341218159969147;7;4
1960-01-01;-0.547991617542897;8;1
1960-01-01;-0.637731032958762;8;2
1960-01-01;-0.77904057032201;8;3
1960-01-01;-0.755257953525555;8;4
1961-01-01;-0.250030811429895;9;1
1961-01-01;-0.0668089738751221;9;2
1961-01-01;0.168075457438271;9;3
1961-01-01;0.289653410889847;9;4
