date_;val_;n_day_;time_
1953-01-01;0.826115415670539;1;1
1953-01-01;-0.0735454798817943;1;2
1953-01-01;0.641569590941856;1;3
1953-01-01;1.21827529321899;1;4
1953-01-01;2.07179973258916;1;5
1953-01-01;1.88725390786047;1;6
1953-01-01;1.49509403031202;1;7
1953-01-01;1.42588934603876;1;8
1953-01-01;0.895320099943796;1;9
1953-01-01;0.433955538122086;1;10
1953-01-01;1.35668466176551;1;11
1953-01-01;0.641569590941856;1;12
1962-01-01;0.0417956605736331;10;1
1962-01-01;0.641569590941856;10;2
1962-01-01;0.249409713393402;10;3
1962-01-01;-0.142750164155051;10;4
1962-01-01;-0.396500673156991;10;5
1962-01-01;-0.857865234978701;10;6
1962-01-01;-0.927069919251957;10;7
1962-01-01;-1.1808204282539;10;8
1962-01-01;-0.834797006887615;10;9
1962-01-01;-1.64218499007561;10;10
1962-01-01;-2.10354955189732;10;11
1962-01-01;-1.25002511252715;10;12
1963-01-01;-0.996274603525214;11;1
1963-01-01;-0.142750164155051;11;2
1963-01-01;0.249409713393402;11;3
1963-01-01;0.641569590941856;11;4
1963-01-01;0.641569590941856;11;5
1963-01-01;0.11100034484689;11;6
1963-01-01;0.249409713393402;11;7
1963-01-01;-0.35036421697482;11;8
1963-01-01;0.249409713393402;11;9
1963-01-01;-0.35036421697482;11;10
1963-01-01;0.180205029120146;11;11
1963-01-01;0.180205029120146;11;12
1964-01-01;-0.00434079560853784;12;1
1964-01-01;0.779978959488369;12;2
1964-01-01;1.28747997749225;12;3
1964-01-01;1.17213883703682;12;4
1964-01-01;1.03372946849031;12;5
1964-01-01;0.964524784217052;12;6
1964-01-01;0.710774275215112;12;7
1964-01-01;0.387819081939915;12;8
1964-01-01;0.387819081939915;12;9
1964-01-01;0.249409713393402;12;10
1964-01-01;0.61850136285077;12;11
1964-01-01;-0.465705357430247;12;12
1965-01-01;-1.31922979680041;13;1
1965-01-01;-0.534910041703504;13;2
1965-01-01;-0.00434079560853784;13;3
1965-01-01;0.641569590941856;13;4
1965-01-01;0.572364906668599;13;5
1965-01-01;0.387819081939915;13;6
1965-01-01;0.180205029120146;13;7
1965-01-01;-0.00434079560853784;13;8
1965-01-01;-0.788660550705444;13;9
1965-01-01;-0.673319410250017;13;10
1965-01-01;-1.1808204282539;13;11
1965-01-01;-0.258091304610478;13;12
1966-01-01;-1.71138967434886;14;1
1966-01-01;-2.42650474517251;14;2
1966-01-01;-2.42650474517251;14;3
1966-01-01;-2.288095376626;14;4
1966-01-01;-1.45763916534692;14;5
1966-01-01;-1.06547928779847;14;6
1966-01-01;-1.25002511252715;14;7
1966-01-01;-1.25002511252715;14;8
1966-01-01;-1.45763916534692;14;9
1966-01-01;-1.50377562152909;14;10
1966-01-01;-1.57298030580235;14;11
1966-01-01;-1.78059435862212;14;12
1967-01-01;-1.68832144625778;15;1
1967-01-01;-2.42650474517251;15;2
1967-01-01;-2.74945993844771;15;3
1967-01-01;-2.49570942944577;15;4
1967-01-01;-0.857865234978701;15;5
1967-01-01;0.387819081939915;15;6
1967-01-01;0.387819081939915;15;7
1967-01-01;0.180205029120146;15;8
1967-01-01;0.11100034484689;15;9
1967-01-01;-0.35036421697482;15;10
1967-01-01;-0.60411472597676;15;11
1967-01-01;-0.465705357430247;15;12
1968-01-01;0.180205029120146;16;1
1968-01-01;-0.719455866432188;16;2
1968-01-01;0.318614397666659;16;3
1968-01-01;0.0417956605736331;16;4
1968-01-01;0.249409713393402;16;5
1968-01-01;0.318614397666659;16;6
1968-01-01;0.641569590941856;16;7
1968-01-01;0.641569590941856;16;8
1968-01-01;0.503160222395343;16;9
1968-01-01;0.249409713393402;16;10
1968-01-01;-0.281159532701564;16;11
1968-01-01;-0.742524094523273;16;12
1969-01-01;-0.927069919251957;17;1
1969-01-01;-1.13468397207173;17;2
1969-01-01;-0.00434079560853784;17;3
1969-01-01;-1.89593549907755;17;4
1969-01-01;-2.49570942944577;17;5
1969-01-01;-2.17275423617057;17;6
1969-01-01;-1.78059435862212;17;7
1969-01-01;-0.857865234978701;17;8
1969-01-01;-0.396500673156991;17;9
1969-01-01;-0.35036421697482;17;10
1969-01-01;-0.35036421697482;17;11
1969-01-01;-0.396500673156991;17;12
1970-01-01;-0.927069919251957;18;1
1970-01-01;-0.742524094523273;18;2
1970-01-01;-0.281159532701564;18;3
1970-01-01;-1.04241105970738;18;4
1970-01-01;-0.788660550705444;18;5
1970-01-01;-0.35036421697482;18;6
1970-01-01;0.779978959488369;18;7
1970-01-01;1.42588934603876;18;8
1970-01-01;2.14100441686241;18;9
1970-01-01;2.21020910113567;18;10
1970-01-01;1.81804922358722;18;11
1970-01-01;1.42588934603876;18;12
1971-01-01;1.28747997749225;19;1
1971-01-01;0.641569590941856;19;2
1971-01-01;1.21827529321899;19;3
1971-01-01;0.826115415670539;19;4
1971-01-01;1.05679769658139;19;5
1971-01-01;-0.35036421697482;19;6
1971-01-01;-0.788660550705444;19;7
1971-01-01;-1.06547928779847;19;8
1971-01-01;-0.60411472597676;19;9
1971-01-01;-0.00434079560853784;19;10
1971-01-01;-0.00434079560853784;19;11
1971-01-01;0.180205029120146;19;12
1954-01-01;1.07986592467248;2;1
1954-01-01;-0.142750164155051;2;2
1954-01-01;-0.927069919251957;2;3
1954-01-01;-0.142750164155051;2;4
1954-01-01;1.21827529321899;2;5
1954-01-01;2.07179973258916;2;6
1954-01-01;1.95645859213373;2;7
1954-01-01;1.56429871458527;2;8
1954-01-01;1.35668466176551;2;9
1954-01-01;1.42588934603876;2;10
1954-01-01;1.49509403031202;2;11
1954-01-01;1.49509403031202;2;12
1972-01-01;-0.00434079560853784;20;1
1972-01-01;-0.00434079560853784;20;2
1972-01-01;-0.35036421697482;20;3
1972-01-01;-0.0735454798817943;20;4
1972-01-01;0.180205029120146;20;5
1972-01-01;-0.235023076519393;20;6
1972-01-01;-0.142750164155051;20;7
1972-01-01;-0.281159532701564;20;8
1972-01-01;-0.00434079560853784;20;9
1972-01-01;0.433955538122086;20;10
1972-01-01;1.10293415276357;20;11
1972-01-01;0.964524784217052;20;12
1973-01-01;0.779978959488369;21;1
1973-01-01;0.433955538122086;21;2
1973-01-01;0.387819081939915;21;3
1973-01-01;0.0417956605736331;21;4
1973-01-01;0.180205029120146;21;5
1973-01-01;0.433955538122086;21;6
1973-01-01;0.36475085384883;21;7
1973-01-01;-0.60411472597676;21;8
1973-01-01;-1.1808204282539;21;9
1973-01-01;-1.06547928779847;21;10
1973-01-01;-0.673319410250017;21;11
1973-01-01;-0.281159532701564;21;12
1974-01-01;-0.211954848428307;22;1
1974-01-01;-0.35036421697482;22;2
1974-01-01;-0.673319410250017;22;3
1974-01-01;-1.06547928779847;22;4
1974-01-01;-1.13468397207173;22;5
1974-01-01;-1.38843448107367;22;6
1974-01-01;-0.927069919251957;22;7
1974-01-01;-0.788660550705444;22;8
1974-01-01;-0.673319410250017;22;9
1974-01-01;-0.927069919251957;22;10
1974-01-01;-0.60411472597676;22;11
1974-01-01;-0.534910041703504;22;12
1975-01-01;0.0417956605736331;23;1
1975-01-01;0.11100034484689;23;2
1975-01-01;0.11100034484689;23;3
1975-01-01;-0.281159532701564;23;4
1975-01-01;-0.465705357430247;23;5
1975-01-01;-0.788660550705444;23;6
1975-01-01;-0.465705357430247;23;7
1975-01-01;-0.857865234978701;23;8
1975-01-01;-0.442637129339162;23;9
1975-01-01;-1.89593549907755;23;10
1975-01-01;-2.10354955189732;23;11
1975-01-01;-1.50377562152909;23;12
1976-01-01;-0.788660550705444;24;1
1976-01-01;0.0417956605736331;24;2
1976-01-01;0.387819081939915;24;3
1976-01-01;0.11100034484689;24;4
1976-01-01;-0.396500673156991;24;5
1976-01-01;-0.788660550705444;24;6
1976-01-01;-0.60411472597676;24;7
1976-01-01;-0.465705357430247;24;8
1976-01-01;-0.0735454798817943;24;9
1976-01-01;-0.673319410250017;24;10
1976-01-01;0.249409713393402;24;11
